case_id,architecture,source,ferrite,diamond_um,ferrite_um,ferrite_layers,interface_or_transport_channel,loss_fraction
3710,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,1,ferrite_graphene,0.3346297335265221
3710,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,1,graphene_sheet,0.00085
3711,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,diamond_collector,0.0
3711,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,diamond_ferrite,0.35001679771196736
3711,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,ferrite_bulk_transport,0.15719684587828134
3711,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,ferrite_graphene,0.3342695850057344
3711,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,graphene_sheet,0.00085
3712,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,1,diamond_collector,0.0
3712,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,1,diamond_ferrite,0.3500085825579291
3712,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,1,ferrite_bulk_transport,0.05913584780367833
3712,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,1,ferrite_graphene,0.3360281576852465
3712,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,1,graphene_sheet,0.00085
3713,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,1,diamond_collector,0.0
3713,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,1,diamond_ferrite,0.35001718306893287
3713,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,1,ferrite_bulk_transport,0.08814842015540328
3713,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,1,ferrite_graphene,0.3347757701912913
3713,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,1,graphene_sheet,0.00085
3714,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,1,diamond_collector,0.0
3714,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,1,diamond_ferrite,0.35002331934574316
3714,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,1,ferrite_bulk_transport,0.22740876744368313
3714,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,1,ferrite_graphene,0.3343173882340827
3714,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,1,graphene_sheet,0.00085
3715,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,3,diamond_collector,0.0
3715,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,3,diamond_ferrite,0.3500111488453103
3715,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,3,ferrite_bulk_transport,0.07126074635732144
3715,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,3,ferrite_graphene,0.33668898336240216
3715,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,3,graphene_sheet,0.00085
3715,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,3,internal_ferrite_interfaces,0.05
3716,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,3,diamond_collector,0.0
3716,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,3,diamond_ferrite,0.35001902985565503
3716,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,3,ferrite_bulk_transport,0.07131447814392854
3716,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,3,ferrite_graphene,0.3348602124689586
3716,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,3,graphene_sheet,0.00085
3716,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,3,internal_ferrite_interfaces,0.05
3717,multi_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,3,diamond_collector,0.0
3717,multi_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,3,diamond_ferrite,0.350019495450269
3717,multi_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,3,ferrite_bulk_transport,0.07157239071964265
3717,multi_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,3,ferrite_graphene,0.3342927441588276
3717,multi_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,3,graphene_sheet,0.00085
3717,multi_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,3,internal_ferrite_interfaces,0.05
3718,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,3,diamond_collector,0.0
3718,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,3,diamond_ferrite,0.35001047151198805
3718,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,3,ferrite_bulk_transport,0.045291113159256706
3718,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,3,ferrite_graphene,0.33644059258325676
3718,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,3,graphene_sheet,0.00085
3718,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,3,internal_ferrite_interfaces,0.05
3719,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,3,diamond_collector,0.0
3719,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,3,diamond_ferrite,0.35001648312654976
3719,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,3,ferrite_bulk_transport,0.10746096466982594
3719,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,3,ferrite_graphene,0.33475016157967163
3719,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,3,graphene_sheet,0.00085
3719,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,3,internal_ferrite_interfaces,0.05
3720,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,3,diamond_collector,0.0
3720,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,3,diamond_ferrite,0.3500168292520644
3720,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,3,ferrite_bulk_transport,0.21285714285714286
3720,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,3,ferrite_graphene,0.3342698162102435
3720,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,3,graphene_sheet,0.00085
3720,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,3,internal_ferrite_interfaces,0.05
3721,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,3,diamond_collector,0.0
3721,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,3,diamond_ferrite,0.3500127905979747
3721,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,3,ferrite_bulk_transport,0.07074087674436831
3721,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,3,ferrite_graphene,0.33694609847345486
3721,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,3,graphene_sheet,0.00085
3721,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,3,internal_ferrite_interfaces,0.05
3722,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,3,diamond_collector,0.0
3722,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,3,diamond_ferrite,0.35002276883307815
3722,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,3,ferrite_bulk_transport,0.1577785937995432
3722,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,3,ferrite_graphene,0.33498005194985264
3722,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,3,graphene_sheet,0.00085
3722,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,3,internal_ferrite_interfaces,0.05
3723,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,3,diamond_collector,0.0
3723,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,3,diamond_ferrite,0.3500233747037764
3723,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,3,ferrite_bulk_transport,0.2333333333333333
3723,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,3,ferrite_graphene,0.33431779397480194
3723,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,3,graphene_sheet,0.00085
3723,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,3,internal_ferrite_interfaces,0.05
3724,baseline,Ni63,,20.0,0.0,1,diamond_collector,0.34996868258700303
3725,diamond_ferrite,Ni63,Fe3O4,20.0,0.05,1,diamond_collector,0.0
3725,diamond_ferrite,Ni63,Fe3O4,20.0,0.05,1,diamond_ferrite,0.35012723065626883
3725,diamond_ferrite,Ni63,Fe3O4,20.0,0.05,1,ferrite_bulk_transport,0.07125358211910715
3726,diamond_ferrite,Ni63,Fe3O4,20.0,0.3,1,diamond_collector,0.0
3726,diamond_ferrite,Ni63,Fe3O4,20.0,0.3,1,diamond_ferrite,0.35014752980547587
3726,diamond_ferrite,Ni63,Fe3O4,20.0,0.3,1,ferrite_bulk_transport,0.07127149271464285
3727,diamond_ferrite,Ni63,Fe3O4,20.0,1.5,1,diamond_collector,0.0
3727,diamond_ferrite,Ni63,Fe3O4,20.0,1.5,1,diamond_ferrite,0.35016145518346403
3727,diamond_ferrite,Ni63,Fe3O4,20.0,1.5,1,ferrite_bulk_transport,0.07135746357321422
3728,diamond_ferrite,Ni63,NiFe2O4,20.0,0.05,1,diamond_collector,0.0
3728,diamond_ferrite,Ni63,NiFe2O4,20.0,0.05,1,diamond_ferrite,0.3501264823884957
3728,diamond_ferrite,Ni63,NiFe2O4,20.0,0.05,1,ferrite_bulk_transport,0.03700179962451414
3729,diamond_ferrite,Ni63,NiFe2O4,20.0,0.3,1,diamond_collector,0.0
3729,diamond_ferrite,Ni63,NiFe2O4,20.0,0.3,1,diamond_ferrite,0.3501423491731244
3729,diamond_ferrite,Ni63,NiFe2O4,20.0,0.3,1,ferrite_bulk_transport,0.05772508346137055
3730,diamond_ferrite,Ni63,NiFe2O4,20.0,1.5,1,diamond_collector,0.0
3730,diamond_ferrite,Ni63,NiFe2O4,20.0,1.5,1,diamond_ferrite,0.35015284626679094
3730,diamond_ferrite,Ni63,NiFe2O4,20.0,1.5,1,ferrite_bulk_transport,0.15719684587828134
3731,diamond_ferrite,Ni63,CoFe2O4,20.0,0.05,1,diamond_collector,0.0
3731,diamond_ferrite,Ni63,CoFe2O4,20.0,0.05,1,diamond_ferrite,0.3501289186007012
3731,diamond_ferrite,Ni63,CoFe2O4,20.0,0.05,1,ferrite_bulk_transport,0.05913584780367833
3732,diamond_ferrite,Ni63,CoFe2O4,20.0,0.3,1,diamond_collector,0.0
3732,diamond_ferrite,Ni63,CoFe2O4,20.0,0.3,1,diamond_ferrite,0.3501539679249372
3732,diamond_ferrite,Ni63,CoFe2O4,20.0,0.3,1,ferrite_bulk_transport,0.08814842015540328
3733,diamond_ferrite,Ni63,CoFe2O4,20.0,1.5,1,diamond_collector,0.0
3733,diamond_ferrite,Ni63,CoFe2O4,20.0,1.5,1,diamond_ferrite,0.35017182013164583
3733,diamond_ferrite,Ni63,CoFe2O4,20.0,1.5,1,ferrite_bulk_transport,0.22740876744368313
3734,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,1,diamond_collector,0.0
3734,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,1,diamond_ferrite,0.35012723065626883
3734,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,1,ferrite_bulk_transport,0.07125358211910715
3734,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,1,ferrite_graphene,0.3608794995140264
3734,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,1,graphene_sheet,0.00085
3735,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,1,diamond_collector,0.0
3735,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,1,diamond_ferrite,0.35014752980547587
3735,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,1,ferrite_bulk_transport,0.07127149271464285
3735,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,1,ferrite_graphene,0.3395211977096927
3735,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,1,graphene_sheet,0.00085
3736,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,1,diamond_collector,0.0
3736,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,1,diamond_ferrite,0.35016145518346403
3736,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,1,ferrite_bulk_transport,0.07135746357321422
3736,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,1,ferrite_graphene,0.33533160606215473
3736,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,1,graphene_sheet,0.00085
3737,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,1,diamond_collector,0.0
3737,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,1,diamond_ferrite,0.3501264823884957
3737,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,1,ferrite_bulk_transport,0.03700179962451414
3737,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,1,ferrite_graphene,0.3606383391837782
3737,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,1,graphene_sheet,0.00085
3738,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,1,diamond_collector,0.0
3738,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,1,diamond_ferrite,0.3501423491731244
3738,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,1,ferrite_bulk_transport,0.05772508346137055
3738,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,1,ferrite_graphene,0.3393181543994362
3738,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,1,graphene_sheet,0.00085
3739,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,diamond_collector,0.0
3739,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,diamond_ferrite,0.35015284626679094
3739,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,ferrite_bulk_transport,0.15719684587828134
3739,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,ferrite_graphene,0.33526532890684646
3739,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,graphene_sheet,0.00085
3740,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,1,diamond_collector,0.0
3740,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,1,diamond_ferrite,0.3501289186007012
3740,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,1,ferrite_bulk_transport,0.05913584780367833
3740,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,1,ferrite_graphene,0.36112369256126725
3740,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,1,graphene_sheet,0.00085
3741,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,1,diamond_collector,0.0
3741,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,1,diamond_ferrite,0.3501539679249372
3741,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,1,ferrite_bulk_transport,0.08814842015540328
3741,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,1,ferrite_graphene,0.3397361055439258
3741,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,1,graphene_sheet,0.00085
3742,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,1,diamond_collector,0.0
3742,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,1,diamond_ferrite,0.35017182013164583
3742,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,1,ferrite_bulk_transport,0.22740876744368313
3742,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,1,ferrite_graphene,0.3354039518457571
3742,diamond_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,1,graphene_sheet,0.00085
3743,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,3,diamond_collector,0.0
3743,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,3,diamond_ferrite,0.35013727993305666
3743,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,3,ferrite_bulk_transport,0.07126074635732144
3743,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,3,ferrite_graphene,0.3628739799614139
3743,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,3,graphene_sheet,0.00085
3743,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,3,internal_ferrite_interfaces,0.05
3744,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,3,diamond_collector,0.0
3744,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,3,diamond_ferrite,0.3501602241240387
3744,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,3,ferrite_bulk_transport,0.07131447814392854
3744,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,3,ferrite_graphene,0.33997747697041364
3744,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,3,graphene_sheet,0.00085
3744,multi_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,3,internal_ferrite_interfaces,0.05
3745,multi_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,3,diamond_collector,0.0
3745,multi_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,3,diamond_ferrite,0.35016157877958304
3745,multi_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,3,ferrite_bulk_transport,0.07157239071964265
3745,multi_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,3,ferrite_graphene,0.3353325090619866
3745,multi_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,3,graphene_sheet,0.00085
3745,multi_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,3,internal_ferrite_interfaces,0.05
3746,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,3,diamond_collector,0.0
3746,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,3,diamond_ferrite,0.3501344233262061
3746,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,3,ferrite_bulk_transport,0.045291113159256706
3746,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,3,ferrite_graphene,0.36221707785004764
3746,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,3,graphene_sheet,0.00085
3746,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,3,internal_ferrite_interfaces,0.05
3747,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,3,diamond_collector,0.0
3747,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,3,diamond_ferrite,0.3501519305555421
3747,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,3,ferrite_bulk_transport,0.10746096466982594
3747,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,3,ferrite_graphene,0.33966286214102304
3747,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,3,graphene_sheet,0.00085
3747,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,3,internal_ferrite_interfaces,0.05
3748,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,3,diamond_collector,0.0
3748,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,3,diamond_ferrite,0.35015293807294867
3748,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,3,ferrite_bulk_transport,0.21285714285714286
3748,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,3,ferrite_graphene,0.33526599978764954
3748,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,3,graphene_sheet,0.00085
3748,multi_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,3,internal_ferrite_interfaces,0.05
3749,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,3,diamond_collector,0.0
3749,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,3,diamond_ferrite,0.3501411789450993
3749,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,3,ferrite_bulk_transport,0.07074087674436831
3749,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,3,ferrite_graphene,0.3635527218481692
3749,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,3,graphene_sheet,0.00085
3749,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.05,3,internal_ferrite_interfaces,0.05
3750,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,3,diamond_collector,0.0
3750,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,3,diamond_ferrite,0.3501702191951973
3750,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,3,ferrite_bulk_transport,0.1577785937995432
3750,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,3,ferrite_graphene,0.3403196531905076
3750,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,3,graphene_sheet,0.00085
3750,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,0.3,3,internal_ferrite_interfaces,0.05
3751,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,3,diamond_collector,0.0
3751,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,3,diamond_ferrite,0.3501719811101513
3751,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,3,ferrite_bulk_transport,0.2333333333333333
3751,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,3,ferrite_graphene,0.3354051276950925
3751,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,3,graphene_sheet,0.00085
3751,multi_ferrite_graphene,Ni63,CoFe2O4,20.0,1.5,3,internal_ferrite_interfaces,0.05
3752,baseline,Ni63,,20.0,0.0,1,diamond_collector,0.34987614579529813
3753,diamond_ferrite,Ni63,Fe3O4,20.0,0.05,1,diamond_collector,0.0
3753,diamond_ferrite,Ni63,Fe3O4,20.0,0.05,1,diamond_ferrite,0.35003144484371007
3753,diamond_ferrite,Ni63,Fe3O4,20.0,0.05,1,ferrite_bulk_transport,0.07125358211910715
3754,diamond_ferrite,Ni63,Fe3O4,20.0,0.3,1,diamond_collector,0.0
3754,diamond_ferrite,Ni63,Fe3O4,20.0,0.3,1,diamond_ferrite,0.35004107239750043
3754,diamond_ferrite,Ni63,Fe3O4,20.0,0.3,1,ferrite_bulk_transport,0.07127149271464285
3755,diamond_ferrite,Ni63,Fe3O4,20.0,1.5,1,diamond_collector,0.0
3755,diamond_ferrite,Ni63,Fe3O4,20.0,1.5,1,diamond_ferrite,0.35004768159945915
3755,diamond_ferrite,Ni63,Fe3O4,20.0,1.5,1,ferrite_bulk_transport,0.07135746357321422
3756,diamond_ferrite,Ni63,NiFe2O4,20.0,0.05,1,diamond_collector,0.0
3756,diamond_ferrite,Ni63,NiFe2O4,20.0,0.05,1,diamond_ferrite,0.35003133290959165
3756,diamond_ferrite,Ni63,NiFe2O4,20.0,0.05,1,ferrite_bulk_transport,0.03700179962451414
3757,diamond_ferrite,Ni63,NiFe2O4,20.0,0.3,1,diamond_collector,0.0
3757,diamond_ferrite,Ni63,NiFe2O4,20.0,0.3,1,diamond_ferrite,0.350038857211286
3757,diamond_ferrite,Ni63,NiFe2O4,20.0,0.3,1,ferrite_bulk_transport,0.05772508346137055
3758,diamond_ferrite,Ni63,NiFe2O4,20.0,1.5,1,diamond_collector,0.0
3758,diamond_ferrite,Ni63,NiFe2O4,20.0,1.5,1,diamond_ferrite,0.35004383779715476
3758,diamond_ferrite,Ni63,NiFe2O4,20.0,1.5,1,ferrite_bulk_transport,0.15719684587828134
3759,diamond_ferrite,Ni63,CoFe2O4,20.0,0.05,1,diamond_collector,0.0
3759,diamond_ferrite,Ni63,CoFe2O4,20.0,0.05,1,diamond_ferrite,0.35003248788613733
3759,diamond_ferrite,Ni63,CoFe2O4,20.0,0.05,1,ferrite_bulk_transport,0.05913584780367833
3760,diamond_ferrite,Ni63,CoFe2O4,20.0,0.3,1,diamond_collector,0.0
3760,diamond_ferrite,Ni63,CoFe2O4,20.0,0.3,1,diamond_ferrite,0.3500443701199849
3760,diamond_ferrite,Ni63,CoFe2O4,20.0,0.3,1,ferrite_bulk_transport,0.08814842015540328
3761,diamond_ferrite,Ni63,CoFe2O4,20.0,1.5,1,diamond_collector,0.0
3761,diamond_ferrite,Ni63,CoFe2O4,20.0,1.5,1,diamond_ferrite,0.3500528458086435
3761,diamond_ferrite,Ni63,CoFe2O4,20.0,1.5,1,ferrite_bulk_transport,0.22740876744368313
3762,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,1,diamond_collector,0.0
3762,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,1,diamond_ferrite,0.35003144484371007
3762,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,1,ferrite_bulk_transport,0.07125358211910715
3762,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,1,ferrite_graphene,0.34107779724807225
3762,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.05,1,graphene_sheet,0.00085
3763,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,1,diamond_collector,0.0
3763,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,1,diamond_ferrite,0.35004107239750043
3763,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,1,ferrite_bulk_transport,0.07127149271464285
3763,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,1,ferrite_graphene,0.3356652503921304
3763,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,0.3,1,graphene_sheet,0.00085
3764,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,1,diamond_collector,0.0
3764,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,1,diamond_ferrite,0.35004768159945915
3764,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,1,ferrite_bulk_transport,0.07135746357321422
3764,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,1,ferrite_graphene,0.33449928059688716
3764,diamond_ferrite_graphene,Ni63,Fe3O4,20.0,1.5,1,graphene_sheet,0.00085
3765,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,1,diamond_collector,0.0
3765,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,1,diamond_ferrite,0.35003133290959165
3765,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,1,ferrite_bulk_transport,0.03700179962451414
3765,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,1,ferrite_graphene,0.3409547240770574
3765,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.05,1,graphene_sheet,0.00085
3766,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,1,diamond_collector,0.0
3766,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,1,diamond_ferrite,0.350038857211286
3766,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,1,ferrite_bulk_transport,0.05772508346137055
3766,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,1,ferrite_graphene,0.33556760888146797
3766,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,0.3,1,graphene_sheet,0.00085
3767,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,diamond_collector,0.0
3767,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,diamond_ferrite,0.35004383779715476
3767,diamond_ferrite_graphene,Ni63,NiFe2O4,20.0,1.5,1,ferrite_bulk_transport,0.15719684587828134
