geometry,source,diamond_um,pitch_um,ribbon_width_nm,graphene_layers,network_depth_fraction,mean_carrier_travel_um,graphene_interface_area_ratio,added_trap_density_cm3,interface_loss_fraction,trap_penalty_fraction,carrier_survival_fraction,collection_efficiency,current_density_A_cm2,voltage_V,power_density_W_cm2,net_power_ratio_vs_baseline,lifetime_years,manufacturability_score,geometry_departure_score,dominant_loss,dominant_loss_fraction
straight_fingers,Ni63,20.0,6.0,60.0,2,0.9,2.0898122394090715,9.430700856718945,16856594649115.623,0.20190666003485763,0.07850419217621456,0.8484268550090603,0.22988083580127958,4.81635766409878e-09,0.481635766409878,2.3197301148523053e-09,5.950924283027509,0.0008704927029450352,0.6556929914328106,1.28275615275811,graphene_diamond_interface,0.20190666003485763
straight_fingers,Ni63,20.0,6.0,60.0,4,0.35,4.218766311871527,5.7699634838765075,12582820682266.305,0.1931758025540251,0.07842669916205194,0.6074442054374147,0.16929658135687053,3.5470241974792197e-09,0.354702419747922,1.2581380657503104e-09,3.2275669996858567,0.0008702190142634931,0.5523003651612348,1.3753992696775301,carrier_travel_recombination,0.39255579456258527
straight_fingers,Ni63,20.0,6.0,60.0,4,0.65,3.315312420745188,10.694541137256172,19908129941668.555,0.2041924742802933,0.07855948683887641,0.6954242599570553,0.1829429498214418,3.83293664038625e-09,0.38329366403862497,1.469140328921543e-09,3.7688620769191816,0.0008722670315437193,0.5030545886274381,1.4738908227451235,carrier_travel_recombination,0.30457574004294474
straight_fingers,Ni63,20.0,6.0,60.0,4,0.9,2.336724369026671,14.798355848405894,26012554324503.766,0.21250885381211176,0.07867000966762819,0.8146399728003861,0.1979970860877468,4.148343987544511e-09,0.4148343987544511,1.7208757838996694e-09,4.414652129105356,0.0008739737126105744,0.4620164415159409,1.555967116968118,graphene_diamond_interface,0.21250885381211176
straight_fingers,Ni63,20.0,6.0,120.0,1,0.35,4.04,2.3533333333333335,7500583333333.334,0.18476703822803633,0.07833446928995962,0.6235826527502384,0.1778164437835512,3.725528441005126e-09,0.37255284410051265,1.3879562164738088e-09,3.5605962519130614,0.0008687981172686713,0.7964666666666667,1.0670666666666666,carrier_travel_recombination,0.3764173472497616
straight_fingers,Ni63,20.0,6.0,120.0,1,0.65,2.865086666666666,4.353333333333333,10475583333333.332,0.18977113646545113,0.078388468324417,0.7477233784517143,0.2116802830140374,4.435028043462433e-09,0.4435028043462433,1.9669473746298215e-09,5.0459123758313,0.0008696298707404926,0.7764666666666666,1.1070666666666666,carrier_travel_recombination,0.2522766215482857
straight_fingers,Ni63,20.0,6.0,120.0,1,0.9,1.9329199999999997,6.02,12954750000000.0,0.19376520630514452,0.07843344543448268,0.8700744742887723,0.24488509332415997,5.13071997473918e-09,0.5130719974739181,2.6324287459187618e-09,6.753106340745595,0.000870322998633677,0.7597999999999999,1.1404,graphene_diamond_interface,0.19376520630514452
straight_fingers,Ni63,20.0,6.0,120.0,2,0.35,4.04,3.6927758207673738,11149858282883.852,0.18754510132872915,0.07840070302623303,0.6234193500695975,0.176605564329752,3.700158650969009e-09,0.37001586509690093,1.3691174042340798e-09,3.5122680673095967,0.0008711220685354053,0.7130722417923263,1.1821397876628092,carrier_travel_recombination,0.3765806499304025
straight_fingers,Ni63,20.0,6.0,120.0,2,0.65,3.0410089670771607,6.831112212354376,15818133665369.52,0.19505199688550132,0.07848536805258306,0.7265711931691369,0.20358182118981902,4.265352791767231e-09,0.42653527917672307,1.8193234438236508e-09,4.6672050301078745,0.0008724291858048796,0.6816888778764563,1.2449065154945493,carrier_travel_recombination,0.2734288068308631
straight_fingers,Ni63,20.0,6.0,120.0,2,0.9,2.0905340567791364,9.446392538676879,19708363150774.24,0.20090971700421245,0.07855586793777254,0.848229024995603,0.2304853420466054,4.8290230012397465e-09,0.48290230012397467,2.331946314650253e-09,5.982263135576979,0.0008735184501961081,0.6555360746132313,1.2972121220209996,graphene_diamond_interface,0.20090971700421245
straight_fingers,Ni63,20.0,6.0,120.0,4,0.35,4.2212532235864835,5.7945863721434065,16619447228563.316,0.1917823831190481,0.07849989372817429,0.6070478432169619,0.16992694884328202,3.56023136746272e-09,0.356023136746272,1.267524738986547e-09,3.251647120619201,0.0008745071787505803,0.5520541362785658,1.3958917274428682,carrier_travel_recombination,0.3929521567830381
straight_fingers,Ni63,20.0,6.0,120.0,4,0.65,3.317060645812138,10.71916402552307,23944756487965.566,0.20278437881428044,0.07863258501948824,0.6950560394142101,0.1835711500224652,3.846098402401953e-09,0.3846098402401953,1.4792472920958856e-09,3.7947899950837867,0.000876562622362604,0.5028083597447692,1.4943832805104613,carrier_travel_recombination,0.3049439605857899
straight_fingers,Ni63,20.0,6.0,120.0,4,0.9,2.3378570218869483,14.822978736672791,30049180870800.773,0.21109062957925312,0.07874302767234088,0.8143357251131393,0.19868615159656353,4.162780971527484e-09,0.4162780971527484,1.7328745416911302e-09,4.4454331663692175,0.0008782754920392908,0.46177021263327195,1.5764595747334558,graphene_diamond_interface,0.21109062957925312
straight_fingers,Ni63,20.0,12.0,15.0,1,0.35,5.48,1.1679166666666667,1987276041666.667,0.18303713267849517,0.07823432109006563,0.5136349689240919,0.14565485090337923,3.051693522065012e-09,0.3051693522065012,9.312833352613558e-10,2.389069564042153,0.000864329051220464,0.6940351190476189,1.0246083333333333,carrier_travel_recombination,0.4863650310759081
straight_fingers,Ni63,20.0,12.0,15.0,1,0.65,4.279999999999999,2.1679166666666667,3474776041666.667,0.18564449850089051,0.07826135104721256,0.6025637954592294,0.1702361576784542,3.566709768926233e-09,0.35667097689262334,1.2721418575753824e-09,3.263491655012232,0.0008647435240565134,0.6840351190476189,1.0446083333333334,carrier_travel_recombination,0.39743620454077055
straight_fingers,Ni63,20.0,12.0,15.0,1,0.9,3.28,3.00125,4714359375000.0,0.1877697077818682,0.07828387047984614,0.6999650658933259,0.19714954441928512,4.130586683868848e-09,0.41305866838688476,1.7061746352954643e-09,4.376938508172892,0.0008650889180865548,0.6757017857142856,1.061275,carrier_travel_recombination,0.30003493410667414
straight_fingers,Ni63,20.0,12.0,15.0,2,0.35,5.48,1.8326576886704937,3079631702490.634,0.18474003989813587,0.07825417142788434,0.5135882977761377,0.14477964339645588,3.033356576451629e-09,0.3033356576451629,9.201252119902347e-10,2.360445050223934,0.0008647140299434506,0.6173877088275808,1.1184209207263762,carrier_travel_recombination,0.4864117022238623
straight_fingers,Ni63,20.0,12.0,15.0,2,0.65,4.279999999999999,3.4018258844639955,5413769393733.466,0.18873884111515846,0.07829657439929084,0.6024771739468398,0.16886126798135706,3.5379037116190958e-09,0.3537903711619096,1.2516762672688174e-09,3.21099021204606,0.0008653644681690175,0.6016960268696457,1.1498042846422463,carrier_travel_recombination,0.39752282605316025
straight_fingers,Ni63,20.0,12.0,15.0,2,0.9,3.33817621590527,4.709466047625247,7358884136435.828,0.19195898840172865,0.07833189659522258,0.6934870411138044,0.19346128054984135,4.053311873670358e-09,0.40533118736703583,1.642933714523711e-09,4.214703285768321,0.0008659065000236566,0.5886196252380332,1.1759570879054713,carrier_travel_recombination,0.30651295888619556
straight_fingers,Ni63,20.0,12.0,15.0,4,0.35,5.48,2.8757481588381673,4777675386271.773,0.18736201428754728,0.07828502060289261,0.5135157765750331,0.14319686468232942,3.0001949239642277e-09,0.3000194923964228,9.001169581780718e-10,2.3091168363470542,0.0008653012968902323,0.46695680412590396,1.3000149631767632,carrier_travel_recombination,0.4864842234249669
straight_fingers,Ni63,20.0,12.0,15.0,4,0.65,4.4231699574514955,5.338036985527999,8440330015972.899,0.1934189720760443,0.07835152969698862,0.5902935415969385,0.16316147660159822,3.418484301123317e-09,0.34184843011233174,1.1686034917026575e-09,2.997879301337109,0.0008663220784509432,0.4423339158590056,1.34926073971056,carrier_travel_recombination,0.4097064584030615
straight_fingers,Ni63,20.0,12.0,15.0,4,0.9,3.5579754359704343,7.3899443411028605,11492542207390.506,0.19820812888673625,0.07840692044824023,0.6700740323080949,0.18390830411221654,3.8531623000013155e-09,0.38531623000013154,1.4846859710151427e-09,3.8087421209112593,0.0008671727297515357,0.421814842303257,1.3902988868220572,carrier_travel_recombination,0.3299259676919051
straight_fingers,Ni63,20.0,12.0,30.0,1,0.35,5.48,1.1691666666666667,2239135416666.667,0.18295034157100512,0.07823889823681655,0.513624206917854,0.1463257344449681,3.065749565823451e-09,0.30657495658234507,9.398820400346678e-10,2.4111282685054283,0.0008645938059979468,0.7797369047619047,1.0258833333333333,carrier_travel_recombination,0.48637579308214596
straight_fingers,Ni63,20.0,12.0,30.0,1,0.65,4.279999999999999,2.1691666666666665,3726635416666.667,0.18555747774045533,0.07826592696768565,0.6025525416311701,0.1710211345623703,3.5831562439784547e-09,0.3583156243978455,1.2839008668761787e-09,3.293657653006749,0.0008650083721323687,0.7697369047619047,1.0458833333333333,carrier_travel_recombination,0.3974474583688299
straight_fingers,Ni63,20.0,12.0,30.0,1,0.9,3.28,3.0025,4966218750000.0,0.18768250340474538,0.07828844537879744,0.6999539848738934,0.19805964938278817,4.149654784960544e-09,0.41496547849605436,1.7219634834345936e-09,4.417442461279593,0.0008653538439110536,0.7614035714285714,1.0625499999999999,carrier_travel_recombination,0.3000460151261066
straight_fingers,Ni63,20.0,12.0,30.0,2,0.35,5.48,1.8346191489152355,3436102765197.961,0.184617583911759,0.0782606483913434,0.5135730705320127,0.1454641402256656,3.047697839558335e-09,0.3047697839558335,9.288462121248541e-10,2.3828174853365836,0.0008650887224664471,0.7030823799394189,1.1202279168842375,carrier_travel_recombination,0.48642692946798727
straight_fingers,Ni63,20.0,12.0,30.0,2,0.65,4.279999999999999,3.4037873447087366,5770240456440.793,0.18861587824867776,0.07830304864042124,0.602461253780991,0.16966098896214393,3.554659098215493e-09,0.3554659098215493,1.2635601304526182e-09,3.241476504198697,0.0008657393677919875,0.6873906979814839,1.1516112808001076,carrier_travel_recombination,0.397538746219009
straight_fingers,Ni63,20.0,12.0,30.0,2,0.9,3.3383370556453387,4.711427507869988,7715355199143.156,0.1918356292776891,0.07833836856905661,0.6934538501661878,0.19437411735708812,4.072437211097159e-09,0.40724372110971596,1.658474483832881e-09,4.25457082935313,0.000866281572229938,0.6743142963498714,1.1777640840633326,carrier_travel_recombination,0.30654614983381223
straight_fingers,Ni63,20.0,12.0,30.0,4,0.35,5.48,2.8788260198715294,5282253704558.9,0.18718912237769514,0.07829418570133426,0.5134942332914589,0.14389998552688726,3.014926388884606e-09,0.3014926388884606,9.089781130392771e-10,2.3318488176674634,0.0008658317225133227,0.5526403112298561,1.3025765203974304,carrier_travel_recombination,0.48650576670854107
straight_fingers,Ni63,20.0,12.0,30.0,4,0.65,4.423499288582065,5.341114846561362,8944908334260.027,0.19324498363789247,0.07836068875276486,0.5902438744546412,0.1639571052823765,3.4351539477299435e-09,0.34351539477299436,1.1800282644604617e-09,3.027187864948534,0.0008668529638395249,0.5280174229629578,1.351822296931227,carrier_travel_recombination,0.4097561255453588
straight_fingers,Ni63,20.0,12.0,30.0,4,0.9,3.55822782057517,7.393022202136223,11997120525677.63,0.1980333120043954,0.07841607447302579,0.6700256333801716,0.18480858898170432,3.87202465499457e-09,0.38720246549945697,1.4992574928885817e-09,3.8461232036510657,0.0008677039982780267,0.5074983494072092,1.3928604440427244,carrier_travel_recombination,0.3299743666198284
straight_fingers,Ni63,20.0,12.0,60.0,1,0.35,5.48,1.1716666666666666,2742854166666.667,0.1827767579638173,0.07824805190733866,0.5136026851641703,0.14661109354941848,3.0717282786854833e-09,0.3071728278685483,9.435514618076082e-10,2.4205416269790936,0.000865123673293829,0.8082833333333332,1.0284333333333333,carrier_travel_recombination,0.4863973148358297
straight_fingers,Ni63,20.0,12.0,60.0,1,0.65,4.279999999999999,2.1716666666666664,4230354166666.666,0.18538343494720466,0.07827507818590243,0.6025300361270503,0.17135577210292285,3.5901674159951107e-09,0.3590167415995111,1.288930207487301e-09,3.306559681987931,0.0008655384261510619,0.7982833333333332,1.0484333333333333,carrier_travel_recombination,0.39746996387294975
straight_fingers,Ni63,20.0,12.0,60.0,1,0.9,3.28,3.005,5469937500000.0,0.18750809347232106,0.07829759455417913,0.699931824666683,0.19844864426061384,4.157804826935902e-09,0.41578048269359025,1.728734097889149e-09,4.434811470592642,0.0008658840535320894,0.7899499999999999,1.0651,carrier_travel_recombination,0.300068175333317
straight_fingers,Ni63,20.0,12.0,60.0,2,0.35,5.48,1.8385420694047192,4149044890612.615,0.18437266893452983,0.07827360107070085,0.5135426205659676,0.14577902404278037,3.0542951406364133e-09,0.3054295140636413,9.328718806115208e-10,2.393144742028791,0.0008658388237826877,0.7316145793059529,1.1238419091999599,carrier_travel_recombination,0.48645737943403244
straight_fingers,Ni63,20.0,12.0,60.0,2,0.65,4.279999999999999,3.4077102651982205,6483182581855.448,0.18836994989119646,0.07831599587590776,0.6024294177562933,0.17003000830612622,3.5623906219825555e-09,0.3562390621982556,1.269062694358926e-09,3.255592517505289,0.0008664898837040724,0.7159228973480178,1.15522527311583,carrier_travel_recombination,0.39757058224370667
straight_fingers,Ni63,20.0,12.0,60.0,2,0.9,3.3386587351254766,4.715350428359472,8428297324557.812,0.19158890869451178,0.07835131127060527,0.6933874732266456,0.1947891504113089,4.081132792982369e-09,0.4081132792982369,1.665564487395607e-09,4.272759184152699,0.0008670324336385594,0.7028464957164052,1.1813780763790551,carrier_travel_recombination,0.3066125267733544
straight_fingers,Ni63,20.0,12.0,60.0,4,0.35,5.48,2.8849817419382537,6291410341133.152,0.18684333222420635,0.07831251339989849,0.5134511557766621,0.14425565241143581,3.0223781580557535e-09,0.30223781580557535,9.134769730292489e-10,2.3433899771277176,0.0008668940084912027,0.5811501825806173,1.307699634838765,carrier_travel_recombination,0.4865488442233379
straight_fingers,Ni63,20.0,12.0,60.0,4,0.65,4.424157950843204,5.347270568628086,9954064970834.277,0.19289700160084208,0.07837900436846854,0.5901445567002228,0.16434975125584952,3.4433804857839862e-09,0.3443380485783986,1.1856869169877962e-09,3.0417043005108124,0.0008679161705919929,0.5565272943137191,1.3569454113725616,carrier_travel_recombination,0.4098554432997772
straight_fingers,Ni63,20.0,12.0,60.0,4,0.9,3.558732589784641,7.399177924202947,13006277162251.883,0.19768367393061675,0.0784343800288042,0.6699288472211968,0.18525672778687338,3.881413853364815e-09,0.3881413853364815,1.5065373501092303e-09,3.864798599911156,0.0008687679723426513,0.5360082207579704,1.397983558484059,carrier_travel_recombination,0.33007115277880317
straight_fingers,Ni63,20.0,12.0,120.0,1,0.35,5.48,1.1766666666666667,3750291666666.667,0.18242958518355412,0.07826635675685957,0.5135596506894079,0.1467590295120498,3.0748277650125265e-09,0.30748277650125266,9.45456578449193e-10,2.425428921760421,0.0008661848411070911,0.8082333333333332,1.0335333333333334,carrier_travel_recombination,0.4864403493105921
straight_fingers,Ni63,20.0,12.0,120.0,1,0.65,4.279999999999999,2.1766666666666663,5237791666666.666,0.18503534427383916,0.07829337813181377,0.6024850337245673,0.17153066432038427,3.593831677389609e-09,0.3593831677389609,1.291562612540901e-09,3.313312727549539,0.0008665999679150067,0.7982333333333332,1.0535333333333334,carrier_travel_recombination,0.3975149662754327
straight_fingers,Ni63,20.0,12.0,120.0,1,0.9,3.28,3.01,6477375000000.0,0.18715926889719353,0.0783158904152542,0.6998875115772433,0.19865385082662249,4.1621042206347024e-09,0.41621042206347025,1.7323111543425203e-09,4.443987879509281,0.0008669459069216032,0.7898999999999999,1.0702,carrier_travel_recombination,0.30011248842275673
straight_fingers,Ni63,20.0,12.0,120.0,2,0.35,5.48,1.8463879103836869,5574929141441.926,0.18388282697127833,0.07829950144029404,0.5134817387154339,0.1459868110062777,3.0586485976379584e-09,0.30586485976379585,9.35533124383265e-10,2.3999717690535864,0.0008673418978940886,0.7315361208961632,1.1310698938314048,carrier_travel_recombination,0.4865182612845661
straight_fingers,Ni63,20.0,12.0,120.0,2,0.65,4.279999999999999,3.415556106177188,7909066832684.76,0.18787808268596062,0.07834188536090396,0.6023657629285593,0.1702754856881988,3.5675337513190536e-09,0.35675337513190536,1.27272970668006e-09,3.26499969488695,0.0008679937885942844,0.7158444389382281,1.1624532577472748,carrier_travel_recombination,0.39763423707144074
straight_fingers,Ni63,20.0,12.0,120.0,2,0.9,3.3393020940857516,4.723196269338439,9854181575387.12,0.1910954581946021,0.0783771916903444,0.6932547391734671,0.19505449472975597,4.086692165242884e-09,0.4086692165242884,1.670105285345757e-09,4.284407929242853,0.0008685370308444477,0.7027680373066156,1.1886060610104998,carrier_travel_recombination,0.30674526082653286
straight_fingers,Ni63,20.0,12.0,120.0,4,0.35,5.48,2.8972931860717033,8309723614281.658,0.1861517266095456,0.0783491588069281,0.5133650369359053,0.1445462273617693,3.0284661509245613e-09,0.30284661509245614,9.171607227295828e-10,2.352840091778537,0.0008690243375166945,0.5810270681392828,1.317945863721434,carrier_travel_recombination,0.4866349630640947
straight_fingers,Ni63,20.0,12.0,120.0,4,0.65,4.425475275365484,5.359582012761535,11972378243982.783,0.1922010169054771,0.0784156256196539,0.5899459873013901,0.16465495186475806,3.449774908732209e-09,0.34497749087322094,1.1900946920918322e-09,3.0530117951770195,0.0008700483461568076,0.5564041798723846,1.3671916402552307,carrier_travel_recombination,0.41005401269860986
straight_fingers,Ni63,20.0,12.0,120.0,4,0.9,3.559742128203584,7.411489368336396,15024590435400.387,0.19698438056438217,0.0784709811683598,0.6697353216960401,0.1856113120612052,3.888842940184054e-09,0.3888842940184054,1.5123099413419358e-09,3.879607328358812,0.0008709016866902352,0.5358851063166359,1.408229787366728,carrier_travel_recombination,0.3302646783039599
interdigitated_combs,Ni63,8.0,0.75,15.0,1,0.35,1.3543931249999999,10.107,51829031249999.99,0.23036533467484255,0.07913608846378449,0.9449133830859539,0.11101517699562906,2.3259389878693153e-09,0.23259389878693154,5.409992175290536e-10,1.785766032172521,0.0007697727786019988,0.4443232857142856,2.22914,graphene_diamond_interface,0.23036533467484255
interdigitated_combs,Ni63,8.0,0.75,15.0,1,0.65,0.951229125,18.747,91519031250000.02,0.2588081505505931,0.07984843936330148,0.9835576184398243,0.09572764643855028,2.005641670752458e-09,0.2005641670752458,4.022598511458711e-10,1.327805946862564,0.0007794662871266654,0.3320032857142856,2.40194,graphene_diamond_interface,0.2588081505505931
interdigitated_combs,Ni63,8.0,0.75,15.0,1,0.9,0.456859125,25.947,124594031250000.02,0.2761899448406591,0.08043821685098863,0.9998004650791247,0.08263696247845354,1.7313716743008617e-09,0.17313716743008617,2.9976478745713693e-10,0.9894834553131724,0.0007875442108972207,0.3157142857142856,2.54594,graphene_diamond_interface,0.2761899448406591
interdigitated_combs,Ni63,8.0,0.75,15.0,2,0.35,1.5233752492997445,15.85958295488492,80491712435817.31,0.24956450387908624,0.07965102988194189,0.923344958480116,0.09572229558772925,2.005529562184245e-09,0.2005529562184245,4.02214882479493e-10,1.3276575113115905,0.0007783476061184331,0.2995397073007816,2.435375425281772,graphene_diamond_interface,0.24956450387908624
interdigitated_combs,Ni63,8.0,0.75,15.0,2,0.65,1.136623783393646,29.417196166540773,142771998126861.4,0.2823062120947626,0.08076087993484148,0.9671901637946765,0.07341440944325635,1.5381449799624632e-09,0.15381449799624633,2.365889979383727e-10,0.7809486269384321,0.0007935891837293587,0.24571428571428555,2.706527689514889,geometric_occlusion,0.3243126437928375
interdigitated_combs,Ni63,8.0,0.75,15.0,2,0.9,0.5657746529248731,40.71520717625398,194672236202731.5,0.3006000809425954,0.08167640519747495,0.9989116539216008,0.0553020525925566,1.1586632000712047e-09,0.11586632000712048,1.3425004111992446e-10,0.4431414232809874,0.0008062904984051301,0.24571428571428555,2.9324879097091534,geometric_occlusion,0.49378280893853566
interdigitated_combs,Ni63,8.0,0.75,15.0,4,0.35,1.788536624408528,24.886353171354138,125121684880908.08,0.27182774579940844,0.08044759755103137,0.8865131583271599,0.07477966406861916,1.5667491676729896e-09,0.15667491676729897,2.454702954404006e-10,0.8102646016882262,0.0007915387454439347,0.1057142857142856,2.7917270634270825,graphene_diamond_interface,0.27182774579940844
interdigitated_combs,Ni63,8.0,0.75,15.0,4,0.65,1.4275391850149557,46.16052863395429,222849928412227.6,0.30642152395084343,0.08216994712795693,0.9324819669722031,0.04263601778748676,8.932902576312571e-10,0.08932902576312571,7.979674843789177e-11,0.26339838990719083,0.0008155241012963531,0.1057142857142856,3.2172105726790856,geometric_occlusion,0.5767279295093144
interdigitated_combs,Ni63,8.0,0.75,15.0,4,0.9,0.736681435372643,63.88900818612108,304290131354993.75,0.3241695466576422,0.08358268912842402,0.9943412178980339,0.01644287636170232,3.4450359164768967e-10,0.03445035916476897,1.1868272465815813e-11,0.0391755794524492,0.0008355118978400352,0.1057142857142856,3.5717801637224214,geometric_occlusion,0.8426551227918162
interdigitated_combs,Ni63,8.0,0.75,30.0,1,0.35,1.3551862500000003,10.134,57353062500000.01,0.2284211622479737,0.07923553664993652,0.9447134990778566,0.11218841470680108,2.350520125406582e-09,0.2350520125406582,5.524944859941373e-10,1.8237103753259345,0.0007749063527527335,0.5296865714285713,2.25668,graphene_diamond_interface,0.2284211622479737
interdigitated_combs,Ni63,8.0,0.75,30.0,1,0.65,0.95169825,18.774,97043062500000.02,0.2568174517040219,0.07994718360046497,0.9834796976522758,0.09673016121883943,2.0266458998722438e-09,0.20266458998722436,4.1072936034689766e-10,1.355762663527415,0.0007846474341370255,0.41736657142857136,2.42948,graphene_diamond_interface,0.2568174517040219
interdigitated_combs,Ni63,8.0,0.75,30.0,1,0.9,0.45705825,25.974,130118062500000.02,0.27417862787523284,0.08053638015793568,0.9997986060243409,0.08348038660835182,1.7490427092001476e-09,0.17490427092001476,3.0591503986061923e-10,1.0097846156024408,0.0007927650019572687,0.40142857142857136,2.57348,graphene_diamond_interface,0.27417862787523284
interdigitated_combs,Ni63,8.0,0.75,30.0,2,0.35,1.5246197958250334,15.901950496171345,88323091565416.56,0.24677915670598682,0.07979126615599105,0.9229994622243047,0.09694106583632654,2.0310646765279284e-09,0.20310646765279283,4.125223720239498e-10,1.361681155171068,0.0007857017065705082,0.3847032149783439,2.4744065422915744,graphene_diamond_interface,0.24677915670598682
interdigitated_combs,Ni63,8.0,0.75,30.0,2,0.65,1.1373599194234976,29.4595637078272,150603377256460.66,0.279460412132427,0.08089956734869452,0.9670138700011564,0.07429097176164957,1.5565103109633608e-09,0.15565103109633607,2.422724348135258e-10,0.7997088916279095,0.0008010495008020917,0.3314285714285714,2.7455588065246914,geometric_occlusion,0.32800285820685976
interdigitated_combs,Ni63,8.0,0.75,30.0,2,0.9,0.5660871135418605,40.75757471754041,202503615332330.7,0.2977336917477288,0.08181382141197957,0.9989007431420177,0.05587652559132058,1.1706992944275281e-09,0.11706992944275281,1.3705368379731122e-10,0.45239587263581965,0.0008138393293284112,0.3314285714285714,2.9715190267189553,geometric_occlusion,0.49747302335255783
interdigitated_combs,Ni63,8.0,0.75,30.0,4,0.35,1.7904895272341965,24.952834969674765,136227085641943.47,0.267837505513087,0.08064482651277556,0.8859186912255034,0.07590321894435756,1.590289373266622e-09,0.1590289373266622,2.5290202907247454e-10,0.8347957600527928,0.0008021376404749169,0.19142857142857134,2.8470566993934954,graphene_diamond_interface,0.267837505513087
interdigitated_combs,Ni63,8.0,0.75,30.0,4,0.65,1.4286943062607766,46.22701043227492,233955329173262.97,0.3023681324898878,0.08236378784427474,0.9321006339133349,0.043068257368797346,9.023463427673478e-10,0.09023463427673478,8.142289223056079e-11,0.2687660729911698,0.0008263607560349365,0.19142857142857134,3.2725402086454984,geometric_occlusion,0.5820451564841238
interdigitated_combs,Ni63,8.0,0.75,30.0,4,0.9,0.7371717386352575,63.95548998444171,315395532116029.1,0.32010219005509494,0.08377377256022425,0.9942846387067811,0.016261026371559937,3.4069355419639166e-10,0.034069355419639166,1.1607209787096966e-11,0.03831384647979652,0.0008465466856682863,0.19142857142857134,3.627109799688834,geometric_occlusion,0.8479723497666256
interdigitated_combs,Ni63,8.0,0.75,60.0,1,0.35,1.3567725000000002,10.188,68401125000000.01,0.2245323002531408,0.07943413789232075,0.9443128990325893,0.11371566608505061,2.3825183946620336e-09,0.23825183946620335,5.676393900902953e-10,1.8737016773817032,0.0007853261638410139,0.5575559999999999,2.31176,graphene_diamond_interface,0.2245323002531408
interdigitated_combs,Ni63,8.0,0.75,60.0,1,0.65,0.9526365,18.828000000000003,108091125000000.02,0.25283600346005847,0.08014438007167791,0.9833232456478929,0.0980232729330685,2.0537385824512607e-09,0.20537385824512608,4.2178421650489137e-10,1.392253264581636,0.000795163805671434,0.4452359999999999,2.48456,graphene_diamond_interface,0.25283600346005847
interdigitated_combs,Ni63,8.0,0.75,60.0,1,0.9,0.4574565,26.028,141166125000000.0,0.270156096390093,0.08073241734073208,0.9997948474464396,0.08455041092307794,1.771461367071473e-09,0.1771461367071473,3.138075375026732e-10,1.035836694314412,0.0008033618405301173,0.42999999999999994,2.6285600000000002,geometric_occlusion,0.27906
interdigitated_combs,Ni63,8.0,0.75,60.0,2,0.35,1.527108888875611,15.986685578744195,103985849824615.02,0.24120797624516893,0.08007115056870011,0.9223070616043365,0.09865883814955775,2.0670546528875048e-09,0.20670546528875047,4.2727149380238827e-10,1.41036603275113,0.000800721752651784,0.4121730874763253,2.552468776311178,graphene_diamond_interface,0.24120797624516893
interdigitated_combs,Ni63,8.0,0.75,60.0,2,0.65,1.138832191483201,29.544298790400052,166266135515659.12,0.2737690308592901,0.08117636375208222,0.9666599947892959,0.07548426285784392,1.5815115978110592e-09,0.15815115978110592,2.501178934010889e-10,0.8256057007147619,0.0008162864841617302,0.3599999999999999,2.8236210405442956,geometric_occlusion,0.33538328703490433
interdigitated_combs,Ni63,8.0,0.75,60.0,2,0.9,0.5667120347758352,40.842309800113256,218166373591529.12,0.29200126959736356,0.08208808334656124,0.9988786861486098,0.056595836030224424,1.1857699562911192e-09,0.11857699562911192,1.4060503892426428e-10,0.4641184207438563,0.0008292570937533519,0.3599999999999999,3.0495812607385595,geometric_occlusion,0.5048534521806024
interdigitated_combs,Ni63,8.0,0.75,60.0,4,0.35,1.794395332885533,25.085798566316015,158437887164014.2,0.2598569871327736,0.08103811714821717,0.8847281844021474,0.07756164831215925,1.6250360234958002e-09,0.16250360234958003,2.640742077659043e-10,0.8716736270989074,0.0008239785630887026,0.21999999999999992,2.9577159713263206,geometric_occlusion,0.2735669784947402
interdigitated_combs,Ni63,8.0,0.75,60.0,4,0.65,1.4310045487524186,46.35997402891618,256166130695333.7,0.29426204457556404,0.08275033191480392,0.9313360858694464,0.04357145546454891,9.128891180995551e-10,0.0912889118099555,8.333665419445834e-11,0.2750831451754904,0.0008486916251345792,0.21999999999999992,3.383199480578324,geometric_occlusion,0.5926796104337426
interdigitated_combs,Ni63,8.0,0.75,60.0,4,0.9,0.7381523451604868,64.08845358108296,337606333638099.9,0.3119681728546143,0.0841548262233733,0.9941704358024515,0.015716230651950918,3.292792445591353e-10,0.032927924455913526,1.0842482089743482e-11,0.03578958267026149,0.0008692858435061431,0.21999999999999992,3.73776907162166,geometric_occlusion,0.8586068037162443
interdigitated_combs,Ni63,8.0,0.75,120.0,1,0.35,1.359945,10.296,90497250000000.0,0.2167525312124917,0.0798301639366383,0.9435083914385988,0.1164146990346808,2.439067293082796e-09,0.24390672930827959,5.949049260186237e-10,1.9637015633929495,0.000806798051897661,0.556152,2.42192,graphene_diamond_interface,0.2167525312124917
interdigitated_combs,Ni63,8.0,0.75,120.0,1,0.65,0.9545130000000001,18.936000000000003,130187250000000.02,0.24487290666874367,0.08053760902339363,0.983007901761595,0.10029565918216916,2.1013485752046788e-09,0.21013485752046787,4.415665834514733e-10,1.4575522110210202,0.0008168346738316928,0.4438319999999999,2.59472,graphene_diamond_interface,0.24487290666874367
