case_id,architecture,loss_channel,loss_fraction
90,composite_layer,bulk_recombination,0.24111882092564763
90,composite_layer,trap_density,0.2795846565410563
90,composite_layer,carrier_mobility,0.0
90,composite_layer,thermal_effects,0.0
90,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
90,composite_layer,interface:interface_trap_states,0.010059880239520959
90,composite_layer,interface:carrier_scattering,0.004
90,composite_layer,interface:contact_resistance,0.03210522081971587
90,composite_layer,interface:surface_recombination_velocity,0.0002759483282045768
90,composite_layer,interface:composite_percolation_disorder,0.0
91,composite_layer,interface_losses,0.29912942208451265
91,composite_layer,bulk_recombination,0.7481709471097031
91,composite_layer,trap_density,0.27884012813861014
91,composite_layer,carrier_mobility,0.06126468990387083
91,composite_layer,thermal_effects,0.0
91,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
91,composite_layer,interface:interface_trap_states,0.010059880239520959
91,composite_layer,interface:carrier_scattering,0.004
91,composite_layer,interface:contact_resistance,0.03210522081971587
91,composite_layer,interface:surface_recombination_velocity,0.000771275745103582
91,composite_layer,interface:composite_percolation_disorder,0.2
92,composite_layer,interface_losses,0.15638696979546518
92,composite_layer,bulk_recombination,0.7714050544174362
92,composite_layer,trap_density,0.27563573005254693
92,composite_layer,carrier_mobility,0.09483473335379435
92,composite_layer,thermal_effects,0.0
92,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
92,composite_layer,interface:interface_trap_states,0.010059880239520959
92,composite_layer,interface:carrier_scattering,0.004
92,composite_layer,interface:contact_resistance,0.03210522081971587
92,composite_layer,interface:surface_recombination_velocity,0.002913046435041507
92,composite_layer,interface:composite_percolation_disorder,0.034999999999999996
93,composite_layer,interface_losses,0.1234774921356171
93,composite_layer,bulk_recombination,0.24111882092564763
93,composite_layer,trap_density,0.2795846565410563
93,composite_layer,carrier_mobility,0.0
93,composite_layer,thermal_effects,0.0
93,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
93,composite_layer,interface:interface_trap_states,0.010059880239520959
93,composite_layer,interface:carrier_scattering,0.004
93,composite_layer,interface:contact_resistance,0.03210522081971587
93,composite_layer,interface:surface_recombination_velocity,0.0002759483282045768
93,composite_layer,interface:composite_percolation_disorder,0.0
94,composite_layer,interface_losses,0.1234774921356171
94,composite_layer,bulk_recombination,0.24111882092564763
94,composite_layer,trap_density,0.2795846565410563
94,composite_layer,carrier_mobility,0.0
94,composite_layer,thermal_effects,0.0
94,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
94,composite_layer,interface:interface_trap_states,0.010059880239520959
94,composite_layer,interface:carrier_scattering,0.004
94,composite_layer,interface:contact_resistance,0.03210522081971587
94,composite_layer,interface:surface_recombination_velocity,0.0002759483282045768
94,composite_layer,interface:composite_percolation_disorder,0.0
95,composite_layer,interface_losses,0.1234774921356171
95,composite_layer,bulk_recombination,0.24111882092564763
95,composite_layer,trap_density,0.2795846565410563
95,composite_layer,carrier_mobility,0.0
95,composite_layer,thermal_effects,0.0
95,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
95,composite_layer,interface:interface_trap_states,0.010059880239520959
95,composite_layer,interface:carrier_scattering,0.004
95,composite_layer,interface:contact_resistance,0.03210522081971587
95,composite_layer,interface:surface_recombination_velocity,0.0002759483282045768
95,composite_layer,interface:composite_percolation_disorder,0.0
96,composite_layer,interface_losses,0.299120134934722
96,composite_layer,bulk_recombination,0.9414566427782927
96,composite_layer,trap_density,0.27886001330816296
96,composite_layer,carrier_mobility,0.09854309013512516
96,composite_layer,thermal_effects,0.0
96,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
96,composite_layer,interface:interface_trap_states,0.010059880239520959
96,composite_layer,interface:carrier_scattering,0.004
96,composite_layer,interface:contact_resistance,0.03210522081971587
96,composite_layer,interface:surface_recombination_velocity,0.0007580350882267769
96,composite_layer,interface:composite_percolation_disorder,0.2
97,composite_layer,interface_losses,0.2991091117550444
97,composite_layer,bulk_recombination,0.989302222706216
97,composite_layer,trap_density,0.27888361678049634
97,composite_layer,carrier_mobility,0.1412646899038708
97,composite_layer,thermal_effects,0.0
97,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
97,composite_layer,interface:interface_trap_states,0.010059880239520959
97,composite_layer,interface:carrier_scattering,0.004
97,composite_layer,interface:contact_resistance,0.03210522081971587
97,composite_layer,interface:surface_recombination_velocity,0.0007423193796301124
97,composite_layer,interface:composite_percolation_disorder,0.2
98,composite_layer,interface_losses,0.2992870975995864
98,composite_layer,bulk_recombination,0.9907400546506228
98,composite_layer,trap_density,0.27850266296869775
98,composite_layer,carrier_mobility,0.1518764234684585
98,composite_layer,thermal_effects,0.0
98,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
98,composite_layer,interface:interface_trap_states,0.010059880239520959
98,composite_layer,interface:carrier_scattering,0.004
98,composite_layer,interface:contact_resistance,0.03210522081971587
98,composite_layer,interface:surface_recombination_velocity,0.0009960731738128809
98,composite_layer,interface:composite_percolation_disorder,0.2
99,composite_layer,interface_losses,0.15534533804104145
99,composite_layer,bulk_recombination,0.9924309327410612
99,composite_layer,trap_density,0.2774747271715849
99,composite_layer,carrier_mobility,0.16939153381630298
99,composite_layer,thermal_effects,0.0
99,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
99,composite_layer,interface:interface_trap_states,0.010059880239520959
99,composite_layer,interface:carrier_scattering,0.004
99,composite_layer,interface:contact_resistance,0.03210522081971587
99,composite_layer,interface:surface_recombination_velocity,0.001681916289383405
99,composite_layer,interface:composite_percolation_disorder,0.034999999999999996
100,composite_layer,interface_losses,0.15552765709896177
100,composite_layer,bulk_recombination,0.9995178626706909
100,composite_layer,trap_density,0.27715226853979513
100,composite_layer,carrier_mobility,0.25483473335379436
100,composite_layer,thermal_effects,0.0
100,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
100,composite_layer,interface:interface_trap_states,0.010059880239520959
100,composite_layer,interface:carrier_scattering,0.004
100,composite_layer,interface:contact_resistance,0.03210522081971587
100,composite_layer,interface:surface_recombination_velocity,0.0018974036604053554
100,composite_layer,interface:composite_percolation_disorder,0.034999999999999996
101,composite_layer,interface_losses,0.1568262461972707
101,composite_layer,bulk_recombination,0.9996090791509451
101,composite_layer,trap_density,0.2748625702150344
101,composite_layer,carrier_mobility,0.2760582004829697
101,composite_layer,thermal_effects,0.0
101,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
101,composite_layer,interface:interface_trap_states,0.010059880239520959
101,composite_layer,interface:carrier_scattering,0.004
101,composite_layer,interface:contact_resistance,0.03210522081971587
101,composite_layer,interface:surface_recombination_velocity,0.0034322379998555337
101,composite_layer,interface:composite_percolation_disorder,0.034999999999999996
102,composite_layer,interface_losses,0.1234774921356171
102,composite_layer,bulk_recombination,0.24111882092564763
102,composite_layer,trap_density,0.2795846565410563
102,composite_layer,carrier_mobility,0.0
102,composite_layer,thermal_effects,0.0
102,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
102,composite_layer,interface:interface_trap_states,0.010059880239520959
102,composite_layer,interface:carrier_scattering,0.004
102,composite_layer,interface:contact_resistance,0.03210522081971587
102,composite_layer,interface:surface_recombination_velocity,0.0002759483282045768
102,composite_layer,interface:composite_percolation_disorder,0.0
103,composite_layer,interface_losses,0.2989052583514926
103,composite_layer,bulk_recombination,0.025500481691197008
103,composite_layer,trap_density,0.2793203553161498
103,composite_layer,carrier_mobility,0.0
103,composite_layer,thermal_effects,0.0
103,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
103,composite_layer,interface:interface_trap_states,0.010059880239520959
103,composite_layer,interface:carrier_scattering,0.004
103,composite_layer,interface:contact_resistance,0.03210522081971587
103,composite_layer,interface:surface_recombination_velocity,0.0004516862973115429
103,composite_layer,interface:composite_percolation_disorder,0.2
104,composite_layer,interface_losses,0.15450256132309403
104,composite_layer,bulk_recombination,2.51687559682523e-13
104,composite_layer,trap_density,0.2789684874922038
104,composite_layer,carrier_mobility,0.0
104,composite_layer,thermal_effects,0.0
104,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
104,composite_layer,interface:interface_trap_states,0.010059880239520959
104,composite_layer,interface:carrier_scattering,0.004
104,composite_layer,interface:contact_resistance,0.03210522081971587
104,composite_layer,interface:surface_recombination_velocity,0.0006858177938088965
104,composite_layer,interface:composite_percolation_disorder,0.034999999999999996
105,composite_layer,interface_losses,0.1234774921356171
105,composite_layer,bulk_recombination,0.24111882092564763
105,composite_layer,trap_density,0.2795846565410563
105,composite_layer,carrier_mobility,0.0
105,composite_layer,thermal_effects,0.0
105,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
105,composite_layer,interface:interface_trap_states,0.010059880239520959
105,composite_layer,interface:carrier_scattering,0.004
105,composite_layer,interface:contact_resistance,0.03210522081971587
105,composite_layer,interface:surface_recombination_velocity,0.0002759483282045768
105,composite_layer,interface:composite_percolation_disorder,0.0
106,composite_layer,interface_losses,0.29912942208451265
106,composite_layer,bulk_recombination,0.7481709471097031
106,composite_layer,trap_density,0.27884012813861014
106,composite_layer,carrier_mobility,0.06126468990387083
106,composite_layer,thermal_effects,0.0
106,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
106,composite_layer,interface:interface_trap_states,0.010059880239520959
106,composite_layer,interface:carrier_scattering,0.004
106,composite_layer,interface:contact_resistance,0.03210522081971587
106,composite_layer,interface:surface_recombination_velocity,0.000771275745103582
106,composite_layer,interface:composite_percolation_disorder,0.2
107,composite_layer,interface_losses,0.15638696979546518
107,composite_layer,bulk_recombination,0.7714050544174362
107,composite_layer,trap_density,0.27563573005254693
107,composite_layer,carrier_mobility,0.09483473335379435
107,composite_layer,thermal_effects,0.0
107,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
107,composite_layer,interface:interface_trap_states,0.010059880239520959
107,composite_layer,interface:carrier_scattering,0.004
107,composite_layer,interface:contact_resistance,0.03210522081971587
107,composite_layer,interface:surface_recombination_velocity,0.002913046435041507
107,composite_layer,interface:composite_percolation_disorder,0.034999999999999996
108,embedded_graphene_fingers,interface_losses,0.12347749233759064
108,embedded_graphene_fingers,bulk_recombination,0.24111853739173528
108,embedded_graphene_fingers,trap_density,0.27958465619449535
108,embedded_graphene_fingers,carrier_mobility,0.0
108,embedded_graphene_fingers,thermal_effects,0.0
108,embedded_graphene_fingers,interface:band_alignment_mismatch,0.08127291320704487
108,embedded_graphene_fingers,interface:interface_trap_states,0.010059880239520959
108,embedded_graphene_fingers,interface:carrier_scattering,0.004
108,embedded_graphene_fingers,interface:contact_resistance,0.03210522081971587
108,embedded_graphene_fingers,interface:surface_recombination_velocity,0.00027594855856689297
108,embedded_graphene_fingers,interface:composite_percolation_disorder,0.0
109,embedded_graphene_fingers,interface_losses,0.18497736836958967
109,embedded_graphene_fingers,bulk_recombination,0.025499082788108862
109,embedded_graphene_fingers,trap_density,0.27932034510845793
109,embedded_graphene_fingers,carrier_mobility,0.0
109,embedded_graphene_fingers,thermal_effects,0.0
109,embedded_graphene_fingers,interface:band_alignment_mismatch,0.08127291320704487
109,embedded_graphene_fingers,interface:interface_trap_states,0.010059880239520959
109,embedded_graphene_fingers,interface:carrier_scattering,0.004
109,embedded_graphene_fingers,interface:contact_resistance,0.03210522081971587
109,embedded_graphene_fingers,interface:surface_recombination_velocity,0.0004516930866675786
109,embedded_graphene_fingers,interface:composite_percolation_disorder,0.06999999999999999
110,embedded_graphene_fingers,interface_losses,0.1345698595441508
110,embedded_graphene_fingers,bulk_recombination,2.5157653738006047e-13
110,embedded_graphene_fingers,trap_density,0.27896847039163014
110,embedded_graphene_fingers,carrier_mobility,0.0
110,embedded_graphene_fingers,thermal_effects,0.0
110,embedded_graphene_fingers,interface:band_alignment_mismatch,0.08127291320704487
110,embedded_graphene_fingers,interface:interface_trap_states,0.010059880239520959
110,embedded_graphene_fingers,interface:carrier_scattering,0.004
110,embedded_graphene_fingers,interface:contact_resistance,0.03210522081971587
110,embedded_graphene_fingers,interface:surface_recombination_velocity,0.0006858291771626548
110,embedded_graphene_fingers,interface:composite_percolation_disorder,0.012249999999999999
111,embedded_graphene_fingers,interface_losses,0.12347749233759064
111,embedded_graphene_fingers,bulk_recombination,0.24111853739173528
111,embedded_graphene_fingers,trap_density,0.27958465619449535
111,embedded_graphene_fingers,carrier_mobility,0.0
111,embedded_graphene_fingers,thermal_effects,0.0
111,embedded_graphene_fingers,interface:band_alignment_mismatch,0.08127291320704487
111,embedded_graphene_fingers,interface:interface_trap_states,0.010059880239520959
111,embedded_graphene_fingers,interface:carrier_scattering,0.004
111,embedded_graphene_fingers,interface:contact_resistance,0.03210522081971587
111,embedded_graphene_fingers,interface:surface_recombination_velocity,0.00027594855856689297
111,embedded_graphene_fingers,interface:composite_percolation_disorder,0.0
112,embedded_graphene_fingers,interface_losses,0.18497736836958967
112,embedded_graphene_fingers,bulk_recombination,0.025499082788108862
112,embedded_graphene_fingers,trap_density,0.27932034510845793
112,embedded_graphene_fingers,carrier_mobility,0.0
112,embedded_graphene_fingers,thermal_effects,0.0
112,embedded_graphene_fingers,interface:band_alignment_mismatch,0.08127291320704487
112,embedded_graphene_fingers,interface:interface_trap_states,0.010059880239520959
112,embedded_graphene_fingers,interface:carrier_scattering,0.004
112,embedded_graphene_fingers,interface:contact_resistance,0.03210522081971587
112,embedded_graphene_fingers,interface:surface_recombination_velocity,0.0004516930866675786
112,embedded_graphene_fingers,interface:composite_percolation_disorder,0.06999999999999999
113,embedded_graphene_fingers,interface_losses,0.1345698595441508
113,embedded_graphene_fingers,bulk_recombination,2.5157653738006047e-13
113,embedded_graphene_fingers,trap_density,0.27896847039163014
113,embedded_graphene_fingers,carrier_mobility,0.0
113,embedded_graphene_fingers,thermal_effects,0.0
113,embedded_graphene_fingers,interface:band_alignment_mismatch,0.08127291320704487
113,embedded_graphene_fingers,interface:interface_trap_states,0.010059880239520959
113,embedded_graphene_fingers,interface:carrier_scattering,0.004
113,embedded_graphene_fingers,interface:contact_resistance,0.03210522081971587
113,embedded_graphene_fingers,interface:surface_recombination_velocity,0.0006858291771626548
113,embedded_graphene_fingers,interface:composite_percolation_disorder,0.012249999999999999
114,diamond_high_entropy_alloy,interface_losses,0.3362695155827685
114,diamond_high_entropy_alloy,bulk_recombination,0.9393107000603186
114,diamond_high_entropy_alloy,trap_density,0.2789763650193238
114,diamond_high_entropy_alloy,carrier_mobility,0.09483473335379433
114,diamond_high_entropy_alloy,thermal_effects,0.0
114,diamond_high_entropy_alloy,interface:band_alignment_mismatch,0.2799998377469256
114,diamond_high_entropy_alloy,interface:interface_trap_states,0.02666666666666667
114,diamond_high_entropy_alloy,interface:carrier_scattering,0.010000000000000002
114,diamond_high_entropy_alloy,interface:contact_resistance,0.041495395948168826
114,diamond_high_entropy_alloy,interface:surface_recombination_velocity,0.0019135127844274622
115,diamond_high_entropy_alloy,interface_losses,0.33626934086478855
115,diamond_high_entropy_alloy,bulk_recombination,0.9394528768714062
115,diamond_high_entropy_alloy,trap_density,0.27892613260739857
115,diamond_high_entropy_alloy,carrier_mobility,0.09483473335379433
115,diamond_high_entropy_alloy,thermal_effects,0.0
115,diamond_high_entropy_alloy,interface:band_alignment_mismatch,0.2799998377469256
115,diamond_high_entropy_alloy,interface:interface_trap_states,0.02666666666666667
115,diamond_high_entropy_alloy,interface:carrier_scattering,0.010000000000000002
115,diamond_high_entropy_alloy,interface:contact_resistance,0.041495395948168826
115,diamond_high_entropy_alloy,interface:surface_recombination_velocity,0.0019132500517986745
116,diamond_ideal_defect_sink,interface_losses,0.3326166293952001
116,diamond_ideal_defect_sink,bulk_recombination,0.7065915132677189
116,diamond_ideal_defect_sink,trap_density,0.27760327227657894
116,diamond_ideal_defect_sink,carrier_mobility,0.073611266224619
116,diamond_ideal_defect_sink,thermal_effects,0.0
116,diamond_ideal_defect_sink,interface:band_alignment_mismatch,0.27999949122063916
116,diamond_ideal_defect_sink,interface:interface_trap_states,0.02666666666666667
116,diamond_ideal_defect_sink,interface:carrier_scattering,0.002
116,diamond_ideal_defect_sink,interface:contact_resistance,0.041495395948168826
116,diamond_ideal_defect_sink,interface:surface_recombination_velocity,0.004465680216520759
117,diamond_ideal_defect_sink,interface_losses,0.33261644067024687
117,diamond_ideal_defect_sink,bulk_recombination,0.7068521153790444
117,diamond_ideal_defect_sink,trap_density,0.2774860045929798
117,diamond_ideal_defect_sink,carrier_mobility,0.073611266224619
117,diamond_ideal_defect_sink,thermal_effects,0.0
117,diamond_ideal_defect_sink,interface:band_alignment_mismatch,0.27999949122063916
117,diamond_ideal_defect_sink,interface:interface_trap_states,0.02666666666666667
117,diamond_ideal_defect_sink,interface:carrier_scattering,0.002
117,diamond_ideal_defect_sink,interface:contact_resistance,0.041495395948168826
117,diamond_ideal_defect_sink,interface:surface_recombination_velocity,0.004465398695919132
118,baseline,interface_losses,0.18240676816247126
118,baseline,bulk_recombination,0.2384748726755731
118,baseline,trap_density,0.27958140698562944
118,baseline,carrier_mobility,0.0
118,baseline,thermal_effects,0.0
118,baseline,interface:band_alignment_mismatch,0.12187892583782745
118,baseline,interface:interface_trap_states,0.02666666666666667
118,baseline,interface:carrier_scattering,0.002
118,baseline,interface:contact_resistance,0.041495395948168826
118,baseline,interface:surface_recombination_velocity,7.952271594842656e-06
119,ferrite_transport,interface_losses,0.3376999403440678
119,ferrite_transport,bulk_recombination,0.9957618959272281
119,ferrite_transport,trap_density,0.2786948467013545
119,ferrite_transport,carrier_mobility,0.16939153381630298
119,ferrite_transport,thermal_effects,0.0
119,ferrite_transport,interface:band_alignment_mismatch,0.2799995900585081
119,ferrite_transport,interface:interface_trap_states,0.02666666666666667
119,ferrite_transport,interface:carrier_scattering,0.014000000000000002
119,ferrite_transport,interface:contact_resistance,0.041495395948168826
119,ferrite_transport,interface:surface_recombination_velocity,2.455562404607022e-05
120,ferrite_transport,interface_losses,0.33231965485137227
120,ferrite_transport,bulk_recombination,0.9997331910229525
120,ferrite_transport,trap_density,0.27883791942179137
120,ferrite_transport,carrier_mobility,0.25483473335379436
120,ferrite_transport,thermal_effects,0.0
120,ferrite_transport,interface:band_alignment_mismatch,0.2799943594958288
120,ferrite_transport,interface:interface_trap_states,0.02666666666666667
120,ferrite_transport,interface:carrier_scattering,0.006
120,ferrite_transport,interface:contact_resistance,0.041495395948168826
120,ferrite_transport,interface:surface_recombination_velocity,2.185416504313844e-05
121,ferrite_transport,interface_losses,0.3350125287199436
121,ferrite_transport,bulk_recombination,0.9998198568012212
121,ferrite_transport,trap_density,0.27848158100022624
121,ferrite_transport,carrier_mobility,0.2760582004829697
121,ferrite_transport,thermal_effects,0.0
121,ferrite_transport,interface:band_alignment_mismatch,0.27999604220227986
121,ferrite_transport,interface:interface_trap_states,0.02666666666666667
121,ferrite_transport,interface:carrier_scattering,0.010000000000000002
121,ferrite_transport,interface:contact_resistance,0.041495395948168826
121,ferrite_transport,interface:surface_recombination_velocity,2.8586872879163667e-05
122,ferrite_transport,interface_losses,0.33769990510948944
122,ferrite_transport,bulk_recombination,0.9958017616401411
122,ferrite_transport,trap_density,0.2786336246435181
122,ferrite_transport,carrier_mobility,0.16939153381630298
122,ferrite_transport,thermal_effects,0.0
122,ferrite_transport,interface:band_alignment_mismatch,0.2799995900585081
122,ferrite_transport,interface:interface_trap_states,0.02666666666666667
122,ferrite_transport,interface:carrier_scattering,0.014000000000000002
122,ferrite_transport,interface:contact_resistance,0.041495395948168826
122,ferrite_transport,interface:surface_recombination_velocity,2.450242502747671e-05
123,ferrite_transport,interface_losses,0.3323196489612231
123,ferrite_transport,bulk_recombination,0.9997380792280532
123,ferrite_transport,trap_density,0.27878124169559104
123,ferrite_transport,carrier_mobility,0.25483473335379436
123,ferrite_transport,thermal_effects,0.0
123,ferrite_transport,interface:band_alignment_mismatch,0.2799943594958288
123,ferrite_transport,interface:interface_trap_states,0.02666666666666667
123,ferrite_transport,interface:carrier_scattering,0.006
123,ferrite_transport,interface:contact_resistance,0.041495395948168826
123,ferrite_transport,interface:surface_recombination_velocity,2.184534342601199e-05
124,ferrite_transport,interface_losses,0.33501250480863864
124,ferrite_transport,bulk_recombination,0.9998234776457751
124,ferrite_transport,trap_density,0.27840896454429026
124,ferrite_transport,carrier_mobility,0.2760582004829697
124,ferrite_transport,thermal_effects,0.0
124,ferrite_transport,interface:band_alignment_mismatch,0.27999604220227986
124,ferrite_transport,interface:interface_trap_states,0.02666666666666667
124,ferrite_transport,interface:carrier_scattering,0.010000000000000002
124,ferrite_transport,interface:contact_resistance,0.041495395948168826
124,ferrite_transport,interface:surface_recombination_velocity,2.8550916380050427e-05
125,ferrite_graphene,interface_losses,0.5012476986447084
125,ferrite_graphene,bulk_recombination,0.9957618959272281
125,ferrite_graphene,trap_density,0.2786948467013545
125,ferrite_graphene,carrier_mobility,0.16939153381630298
125,ferrite_graphene,thermal_effects,0.0
125,ferrite_graphene,interface:band_alignment_mismatch,0.2799995900585081
125,ferrite_graphene,interface:interface_trap_states,0.02666666666666667
125,ferrite_graphene,interface:carrier_scattering,0.014000000000000002
125,ferrite_graphene,interface:contact_resistance,0.041495395948168826
125,ferrite_graphene,interface:surface_recombination_velocity,2.455562404607022e-05
125,ferrite_graphene,interface:graphene_band_alignment_mismatch,0.20999975142093952
125,ferrite_graphene,interface:graphene_interface_trap_states,0.013526011560693642
125,ferrite_graphene,interface:graphene_carrier_scattering,0.0039000000000000007
125,ferrite_graphene,interface:graphene_contact_resistance,0.02896684349922824
125,ferrite_graphene,interface:graphene_surface_recombination_velocity,0.0009660366095708534
126,ferrite_graphene,interface_losses,0.49714270443599395
126,ferrite_graphene,bulk_recombination,0.9997331910229525
126,ferrite_graphene,trap_density,0.27883791942179137
126,ferrite_graphene,carrier_mobility,0.25483473335379436
126,ferrite_graphene,thermal_effects,0.0
126,ferrite_graphene,interface:band_alignment_mismatch,0.2799943594958288
126,ferrite_graphene,interface:interface_trap_states,0.02666666666666667
126,ferrite_graphene,interface:carrier_scattering,0.006
126,ferrite_graphene,interface:contact_resistance,0.041495395948168826
126,ferrite_graphene,interface:surface_recombination_velocity,2.185416504313844e-05
126,ferrite_graphene,interface:graphene_band_alignment_mismatch,0.20999975142093952
126,ferrite_graphene,interface:graphene_interface_trap_states,0.013526011560693642
126,ferrite_graphene,interface:graphene_carrier_scattering,0.0039000000000000007
126,ferrite_graphene,interface:graphene_contact_resistance,0.02896684349922824
126,ferrite_graphene,interface:graphene_surface_recombination_velocity,0.0008601108560005891
127,ferrite_graphene,interface_losses,0.4993030662532586
127,ferrite_graphene,bulk_recombination,0.9998198568012212
127,ferrite_graphene,trap_density,0.27848158100022624
127,ferrite_graphene,carrier_mobility,0.2760582004829697
127,ferrite_graphene,thermal_effects,0.0
127,ferrite_graphene,interface:band_alignment_mismatch,0.27999604220227986
127,ferrite_graphene,interface:interface_trap_states,0.02666666666666667
127,ferrite_graphene,interface:carrier_scattering,0.010000000000000002
127,ferrite_graphene,interface:contact_resistance,0.041495395948168826
127,ferrite_graphene,interface:surface_recombination_velocity,2.8586872879163667e-05
127,ferrite_graphene,interface:graphene_band_alignment_mismatch,0.20999975142093952
127,ferrite_graphene,interface:graphene_interface_trap_states,0.013526011560693642
127,ferrite_graphene,interface:graphene_carrier_scattering,0.0039000000000000007
127,ferrite_graphene,interface:graphene_contact_resistance,0.02896684349922824
127,ferrite_graphene,interface:graphene_surface_recombination_velocity,0.001123943214504838
128,ferrite_graphene,interface_losses,0.5008666963339186
128,ferrite_graphene,bulk_recombination,0.9958017616401411
128,ferrite_graphene,trap_density,0.2786336246435181
128,ferrite_graphene,carrier_mobility,0.16939153381630298
128,ferrite_graphene,thermal_effects,0.0
128,ferrite_graphene,interface:band_alignment_mismatch,0.2799995900585081
128,ferrite_graphene,interface:interface_trap_states,0.02666666666666667
128,ferrite_graphene,interface:carrier_scattering,0.014000000000000002
128,ferrite_graphene,interface:contact_resistance,0.041495395948168826
128,ferrite_graphene,interface:surface_recombination_velocity,2.450242502747671e-05
128,ferrite_graphene,interface:graphene_band_alignment_mismatch,0.20999975142093952
128,ferrite_graphene,interface:graphene_interface_trap_states,0.013526011560693642
128,ferrite_graphene,interface:graphene_carrier_scattering,0.0039000000000000007
128,ferrite_graphene,interface:graphene_contact_resistance,0.02896684349922824
128,ferrite_graphene,interface:graphene_surface_recombination_velocity,0.000202916882254251
129,ferrite_graphene,interface_losses,0.49680087315698196
129,ferrite_graphene,bulk_recombination,0.9997380792280532
129,ferrite_graphene,trap_density,0.27878124169559104
129,ferrite_graphene,carrier_mobility,0.25483473335379436
129,ferrite_graphene,thermal_effects,0.0
129,ferrite_graphene,interface:band_alignment_mismatch,0.2799943594958288
129,ferrite_graphene,interface:interface_trap_states,0.02666666666666667
129,ferrite_graphene,interface:carrier_scattering,0.006
129,ferrite_graphene,interface:contact_resistance,0.041495395948168826
129,ferrite_graphene,interface:surface_recombination_velocity,2.184534342601199e-05
129,ferrite_graphene,interface:graphene_band_alignment_mismatch,0.20999975142093952
129,ferrite_graphene,interface:graphene_interface_trap_states,0.013526011560693642
129,ferrite_graphene,interface:graphene_carrier_scattering,0.0039000000000000007
129,ferrite_graphene,interface:graphene_contact_resistance,0.02896684349922824
129,ferrite_graphene,interface:graphene_surface_recombination_velocity,0.00018092645533265232
130,ferrite_graphene,interface_losses,0.4988581661566779
130,ferrite_graphene,bulk_recombination,0.9998234776457751
130,ferrite_graphene,trap_density,0.27840896454429026
130,ferrite_graphene,carrier_mobility,0.2760582004829697
130,ferrite_graphene,thermal_effects,0.0
130,ferrite_graphene,interface:band_alignment_mismatch,0.27999604220227986
130,ferrite_graphene,interface:interface_trap_states,0.02666666666666667
130,ferrite_graphene,interface:carrier_scattering,0.010000000000000002
130,ferrite_graphene,interface:contact_resistance,0.041495395948168826
130,ferrite_graphene,interface:surface_recombination_velocity,2.8550916380050427e-05
130,ferrite_graphene,interface:graphene_band_alignment_mismatch,0.20999975142093952
130,ferrite_graphene,interface:graphene_interface_trap_states,0.013526011560693642
130,ferrite_graphene,interface:graphene_carrier_scattering,0.0039000000000000007
130,ferrite_graphene,interface:graphene_contact_resistance,0.02896684349922824
130,ferrite_graphene,interface:graphene_surface_recombination_velocity,0.00023641620042128667
131,graded_interface,interface_losses,0.3161611696287724
131,graded_interface,bulk_recombination,0.9957618959272281
131,graded_interface,trap_density,0.2786948467013545
131,graded_interface,carrier_mobility,0.16939153381630298
131,graded_interface,thermal_effects,0.0
131,graded_interface,interface:band_alignment_mismatch,0.2799995900585081
131,graded_interface,interface:interface_trap_states,0.010059880239520959
131,graded_interface,interface:carrier_scattering,0.004900000000000001
131,graded_interface,interface:contact_resistance,0.03584003330613286
131,graded_interface,interface:surface_recombination_velocity,8.594871898736328e-06
132,graded_interface,interface_losses,0.3142313621320635
132,graded_interface,bulk_recombination,0.9997331910229525
132,graded_interface,trap_density,0.27883791942179137
132,graded_interface,carrier_mobility,0.25483473335379436
132,graded_interface,thermal_effects,0.0
132,graded_interface,interface:band_alignment_mismatch,0.2799943594958288
132,graded_interface,interface:interface_trap_states,0.010059880239520959
132,graded_interface,interface:carrier_scattering,0.0021
132,graded_interface,interface:contact_resistance,0.03584003330613286
132,graded_interface,interface:surface_recombination_velocity,7.649277352069966e-06
133,graded_interface,interface_losses,0.3151966729462973
133,graded_interface,bulk_recombination,0.9998198568012212
133,graded_interface,trap_density,0.27848158100022624
133,graded_interface,carrier_mobility,0.2760582004829697
133,graded_interface,thermal_effects,0.0
133,graded_interface,interface:band_alignment_mismatch,0.27999604220227986
133,graded_interface,interface:interface_trap_states,0.010059880239520959
133,graded_interface,interface:carrier_scattering,0.0034999999999999996
133,graded_interface,interface:contact_resistance,0.03584003330613286
133,graded_interface,interface:surface_recombination_velocity,1.0005952346757432e-05
